"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.872543258E1,3.191413227E-1,-5.079026002E-1,-1.173526241E0
9.873541858E1,2.782974250E-1,-3.989885607E-1,-1.040782167E0
9.874540458E1,1.129582661E-1,-3.915731218E-1,-9.393130946E-1
9.875539058E1,-1.098981258E-1,-5.247142223E-1,-1.079218254E0
9.876537558E1,-3.672734823E-1,-6.766579217E-1,-1.215810381E0
9.877536158E1,-4.880572964E-1,-7.591811380E-1,-1.348318228E0
9.878534758E1,-5.303977159E-1,-7.142409003E-1,-1.545192225E0
9.879533358E1,-4.730901054E-1,-6.024292731E-1,-1.882266081E0
9.880531858E1,-3.846253140E-1,-5.609283677E-1,-2.146099468E0
9.881530458E1,-2.302269535E-1,-5.477522519E-1,-2.246000317E0
9.882529058E1,2.021674812E-3,-4.730391616E-1,-2.361700342E0
9.883527658E1,1.978813625E-1,-2.270681414E-1,-2.393901544E0
9.884526158E1,1.875025912E-1,-4.397398531E-3,-2.446998355E0
9.885524758E1,-3.156071194E-2,6.918220907E-2,-2.520292034E0
9.886523358E1,-2.603616391E-1,1.005680162E-1,-2.430450150E0
9.887521958E1,-3.165601790E-1,1.312422171E-1,-2.371062904E0
9.888520558E1,-3.016552425E-1,2.286138529E-1,-2.575491503E0
9.889519058E1,-1.247091962E-1,3.398471904E-1,-2.817368596E0
9.890517658E1,2.996846030E-2,4.529297099E-1,-2.520283263E0
9.891516258E1,4.647948981E-2,5.814442009E-1,-1.758158929E0
9.892514858E1,-4.525836278E-4,6.224226576E-1,-7.293787569E-1
9.893513358E1,-1.912238506E-1,5.538634694E-1,3.383409476E-1
9.894511958E1,-4.451594912E-1,3.401606011E-1,1.255373812E0
9.895510558E1,-7.477867419E-1,8.770648062E-2,1.727445259E0
9.896509158E1,-1.014693498E0,-2.017318636E-1,1.539083054E0
9.897507658E1,-1.096724672E0,-4.282974368E-1,8.818361342E-1
9.898506258E1,-1.060672640E0,-3.512209019E-1,5.379567039E-1
9.899504858E1,-1.182893919E0,9.128088355E-3,6.273892826E-1
9.900503458E1,-1.370278762E0,3.002972084E-1,6.216017085E-1
9.901501958E1,-1.384083307E0,2.413982052E-1,6.446631271E-1
9.902500558E1,-1.281200379E0,-1.024566668E-1,8.479474264E-1
9.903499158E1,-1.258351214E0,-4.437001723E-1,8.693418038E-1
9.904497758E1,-1.155821238E0,-6.205234820E-1,7.051566660E-1
9.905496338E1,-9.637254392E-1,-6.963507593E-1,5.939256674E-1
9.906494837E1,-7.503100348E-1,-5.868309483E-1,4.504934675E-1
9.907493438E1,-5.842972767E-1,-3.944619387E-1,3.652679604E-1
9.908492038E1,-6.887256246E-1,-3.443527624E-1,3.397407711E-1
9.909490637E1,-8.899384017E-1,-3.263678965E-1,4.492421633E-1
9.910489137E1,-1.098977458E0,-2.820536032E-1,9.057155782E-1
9.911487738E1,-1.321762075E0,-3.131789169E-1,1.491034144E0
9.912486338E1,-1.469341559E0,-4.563327894E-1,2.075829384E0
9.913484937E1,-1.469862400E0,-6.289271003E-1,2.466239787E0
9.914483438E1,-1.217563523E0,-7.098984656E-1,2.647261983E0
9.915482038E1,-8.268123731E-1,-7.230108467E-1,2.643327976E0
9.916480637E1,-4.408394951E-1,-7.573009658E-1,2.481484063E0
9.917479238E1,-1.572545061E-1,-8.515159822E-1,2.170926746E0
9.918477838E1,7.002705865E-2,-9.410160962E-1,1.816659737E0
9.919476337E1,2.235876594E-1,-1.013832350E0,1.523853396E0
9.920474937E1,3.130961057E-1,-1.048425355E0,1.198448244E0
9.921473538E1,4.262360010E-1,-9.975580868E-1,8.806965119E-1
9.922472138E1,4.287355395E-1,-8.867612439E-1,6.042366475E-1
9.923470637E1,4.922344742E-1,-7.104247150E-1,3.723448455E-1
9.924469238E1,6.749984819E-1,-5.794698885E-1,9.660068035E-2
9.925467838E1,7.457486218E-1,-4.747301763E-1,-1.438251328E-1
9.926466437E1,6.693952413E-1,-3.064601737E-1,-3.316096330E-1
9.927464938E1,5.965630175E-1,2.618850946E-2,-3.347449100E-1
9.928463538E1,5.878998924E-1,4.086110312E-1,-1.258735961E-1
9.929462137E1,6.360580721E-1,6.921553820E-1,1.184564030E-1
9.930460738E1,7.808275303E-1,7.873413286E-1,3.735762691E-1
9.931459238E1,1.000007924E0,7.878763488E-1,6.486643767E-1
9.932457838E1,1.164126257E0,7.514905876E-1,9.168849295E-1
9.933456437E1,1.157241161E0,6.995278439E-1,1.088615314E0
9.934455038E1,8.650256816E-1,6.870063239E-1,1.171972636E0
9.935453638E1,4.252593332E-1,7.796639344E-1,1.241664430E0
9.936452137E1,2.603319463E-1,7.188371041E-1,1.124794961E0
9.937450738E1,2.905340028E-1,3.315368351E-1,6.743517798E-1
9.938449338E1,4.328937869E-1,-2.026130390E-1,1.946947396E-2
9.939447937E1,7.945812048E-1,-6.865879557E-1,-6.687197417E-1
9.940446437E1,7.867161881E-1,-7.301418185E-1,-1.100572286E0
9.941445038E1,6.898075788E-1,-4.118112123E-1,-1.433750142E0
9.942443638E1,4.532735627E-1,1.931238851E-1,-1.576245033E0
9.943442237E1,1.218850915E-1,7.529328033E-1,-1.564626616E0
9.944440738E1,-1.851848829E-2,1.211400996E0,-1.231315443E0
9.945439338E1,-1.081510326E-1,1.544693457E0,-6.522077894E-1
9.946437937E1,-2.729330249E-1,1.617384288E0,-1.445893639E-1
9.947436538E1,-5.222299596E-1,1.341623459E0,8.805438995E-2
9.948435038E1,-7.189520019E-1,8.418075576E-1,5.490418553E-2
9.949433638E1,-5.872487319E-1,3.238208494E-1,-1.629250628E-1
9.950432237E1,-2.199508922E-1,-1.124703160E-1,-3.451652330E-1
9.951430838E1,3.344935163E-1,-4.514790156E-1,-5.462123877E-1
9.952429338E1,8.616183628E-1,-7.186783522E-1,-8.401063102E-1
9.953427937E1,1.187881375E0,-8.058787563E-1,-1.215384119E0
9.954426538E1,1.297106267E0,-6.968387094E-1,-1.600755976E0
9.955425138E1,1.254176302E0,-4.425865701E-1,-1.816525835E0
9.956423737E1,1.124503624E0,-8.366927058E-2,-1.816760309E0
9.957422237E1,9.398893377E-1,3.696060097E-1,-1.654456805E0
9.958420838E1,7.101427330E-1,7.429983839E-1,-1.609372433E0
9.959419438E1,5.128409392E-1,9.368502474E-1,-1.661993281E0
9.960418037E1,4.494916932E-1,9.509239107E-1,-1.681489068E0
9.961416538E1,6.407056584E-1,8.950929415E-1,-1.483076084E0
9.962415138E1,1.027116931E0,8.547790208E-1,-1.061440964E0
9.963413737E1,1.320144004E0,8.163452724E-1,-4.133841133E-1
9.964412338E1,1.441828801E0,6.136211362E-1,4.617166132E-1
9.965410838E1,1.464929396E0,3.387096146E-1,1.576180714E0
9.966409437E1,1.307912652E0,1.051232895E-1,2.537699195E0
9.967408037E1,8.850252787E-1,-9.434687108E-2,3.088210455E0
9.968406638E1,5.527344086E-1,-3.559504223E-1,3.132853947E0
9.969405237E1,4.001315818E-1,-6.438912946E-1,2.665166157E0
9.970403737E1,4.287244298E-1,-8.553312904E-1,1.858214144E0
9.971402338E1,5.722200355E-1,-9.220222932E-1,9.555818027E-1
9.972400938E1,8.661959287E-1,-8.294123375E-1,6.402233362E-2
9.973399537E1,1.096146236E0,-6.751753601E-1,-7.432699871E-1
9.974398038E1,1.194160627E0,-5.075801262E-1,-1.380718235E0
9.975396638E1,1.165094849E0,-3.395270553E-1,-1.699475688E0
9.976395237E1,1.032230468E0,-2.081266710E-1,-1.521946034E0
9.977393838E1,6.567197934E-1,-1.394467378E-1,-9.534054691E-1
9.978392338E1,1.122640281E-1,-9.595807135E-2,-4.987382591E-2
9.979390938E1,-2.522660046E-1,-5.457411021E-2,9.093689185E-1
9.980389537E1,-4.552109645E-1,1.298169583E-2,1.621393139E0
9.981388138E1,-5.494746224E-1,8.958840698E-2,2.125657017E0
9.982386638E1,-5.224404959E-1,1.216580459E-1,2.308900570E0
9.983385237E1,-4.467362659E-1,1.307741475E-1,2.230670671E0
9.984383838E1,-4.078855013E-1,1.590226310E-1,1.854418716E0
9.985382438E1,-3.811248418E-1,2.191249913E-1,1.277422493E0
9.986381037E1,-4.362610522E-1,2.530651546E-1,6.694301784E-1
9.987379537E1,-7.318985414E-1,2.841416439E-1,-1.645991206E-3
9.988378138E1,-9.282324748E-1,2.812592590E-1,-6.074029148E-1
9.989376738E1,-9.193169327E-1,2.550494072E-1,-8.627157390E-1
9.990375337E1,-8.715709086E-1,1.531222057E-1,-1.019388374E0
9.991373838E1,-7.412221460E-1,-4.258468688E-2,-1.172228744E0
9.992372438E1,-6.341738069E-1,-2.269555825E-1,-1.333331814E0
9.993371037E1,-5.308916229E-1,-3.398477751E-1,-1.498871167E0
9.994369638E1,-4.596830247E-1,-3.938164061E-1,-1.634357001E0
9.995368138E1,-4.791996418E-1,-4.437618604E-1,-1.785030978E0
9.996366738E1,-5.779796160E-1,-4.520651990E-1,-1.882906936E0
9.997365337E1,-7.454469786E-1,-3.367420265E-1,-1.838344136E0
9.998363938E1,-9.313978650E-1,-1.438520300E-1,-1.818539032E0
9.999362438E1,-1.164705716E0,9.387470841E-2,-1.933036285E0
1.000036104E2,-1.301191863E0,2.591240394E-1,-2.104217032E0
1.000135964E2,-1.298291790E0,3.768969029E-1,-2.267929130E0
1.000235824E2,-1.070696814E0,4.374392661E-1,-2.346208144E0
1.000335684E2,-8.522686650E-1,4.053234342E-1,-2.298184378E0
1.000435534E2,-6.691474655E-1,2.064403340E-1,-2.222613208E0
1.000535394E2,-4.633573784E-1,-1.702124476E-3,-2.046773985E0
1.000635254E2,-1.241672689E-1,-6.885154903E-2,-1.825242864E0
1.000735114E2,2.403233590E-1,-2.585170984E-2,-1.430373960E0
1.000834964E2,3.264328737E-1,-1.432567835E-5,-8.657445967E-1
1.000934824E2,1.128023191E-1,-3.512860984E-2,-4.639818245E-1
1.001034684E2,-2.233364118E-1,-2.362128943E-2,-2.571313083E-2
1.001134544E2,-6.308863561E-1,3.705322087E-2,4.579112452E-1
1.001234394E2,-1.034839934E0,2.163118958E-2,7.862908763E-1
1.001334254E2,-1.340565697E0,-9.226906300E-4,8.981118590E-1
1.001434114E2,-1.438472207E0,1.583133638E-2,8.936673903E-1
1.001533974E2,-1.433710819E0,8.118186504E-2,9.751430780E-1
1.001633824E2,-1.365809004E0,1.439113793E-1,1.039459527E0
1.001733684E2,-1.220442399E0,1.871641105E-1,9.243149865E-1
1.001833544E2,-1.083757448E0,2.070271021E-1,6.784243655E-1
1.001933404E2,-9.563444989E-1,1.181485471E-1,4.449725264E-1
1.002033264E2,-8.158940866E-1,-7.028850228E-2,2.758956081E-1
1.002133114E2,-5.489706655E-1,-2.058667222E-1,2.713891590E-1
1.002232974E2,-1.674066795E-1,-3.072659200E-1,6.763521123E-1
1.002332834E2,-1.310894221E-1,-4.644560337E-1,1.219865425E0
1.002432694E2,-3.219519331E-1,-7.442739540E-1,1.744361254E0
1.002532544E2,-5.686314530E-1,-9.972335663E-1,2.111426064E0
1.002632404E2,-6.767269919E-1,-1.107550353E0,2.119121584E0
1.002732264E2,-7.000345051E-1,-1.071183887E0,1.829267503E0
1.002832124E2,-5.618013204E-1,-8.303367823E-1,1.183267118E0
1.002931974E2,-3.137588145E-1,-4.953462893E-1,4.278355068E-1
1.003031834E2,-6.379498657E-2,-2.543471566E-1,-2.081982994E-1
1.003131694E2,1.259590020E-1,-6.261987895E-2,-6.065427893E-1
1.003231554E2,1.934101428E-1,1.055948675E-1,-6.417693400E-1
1.003331404E2,1.404173390E-1,2.191741079E-1,-3.380181813E-1
1.003431264E2,3.782889057E-2,2.198690495E-1,2.427325398E-1
1.003531124E2,-1.676293670E-1,9.632878482E-2,9.136607748E-1
1.003630984E2,-3.060403071E-1,-6.355660290E-2,1.592286285E0
1.003730844E2,-2.907474627E-1,-2.456605330E-1,2.123117571E0
1.003830694E2,-2.314985036E-1,-3.006062338E-1,2.419699459E0
1.003930554E2,-1.279934310E-1,-1.884314945E-1,2.308698256E0
1.004030414E2,3.157503761E-2,1.005042815E-1,1.664178386E0
1.004130274E2,5.990549181E-2,4.227036980E-1,7.781837118E-1
1.004230124E2,4.527530143E-2,6.630564210E-1,-1.291936451E-1
1.004329984E2,4.777679510E-2,8.732088599E-1,-8.831032258E-1
1.004429844E2,2.780854634E-1,1.015864257E0,-1.355586902E0
1.004529704E2,6.056505773E-1,1.124938218E0,-1.508247178E0
1.004629554E2,8.092966732E-1,1.078946943E0,-1.458597300E0
1.004729414E2,8.828963806E-1,8.360287544E-1,-1.355846518E0
1.004829274E2,8.603979027E-1,5.159659106E-1,-1.265290105E0
1.004929134E2,7.979493472E-1,2.299493569E-1,-1.198976832E0
1.005028984E2,7.548695473E-1,1.317962408E-2,-1.147191551E0
1.005128844E2,6.786110379E-1,-1.029376003E-1,-1.231894902E0
1.005228704E2,5.664723687E-1,-1.051686054E-1,-1.393233615E0
1.005328564E2,3.889628517E-1,-5.982812583E-2,-1.537777371E0
1.005428424E2,2.131762168E-1,4.862895370E-2,-1.645714048E0
1.005528274E2,1.858010332E-1,2.052141729E-1,-1.714450992E0
1.005628134E2,2.398518176E-1,2.255671611E-1,-1.754583356E0
1.005727994E2,2.672246623E-1,8.644055843E-2,-1.752210556E0
1.005827854E2,3.906919099E-1,-1.313927829E-1,-1.673892950E0
1.005927704E2,5.775904472E-1,-3.966026044E-1,-1.565696656E0
1.006027564E2,7.387646344E-1,-6.121549469E-1,-1.413018254E0
1.006127424E2,7.484712316E-1,-7.863461325E-1,-1.211934262E0
1.006227284E2,5.899065472E-1,-9.571286836E-1,-1.180980856E0
1.006327134E2,4.294467071E-1,-1.016329988E0,-1.261963039E0
1.006426994E2,2.676384990E-1,-9.721642140E-1,-1.404880099E0
1.006526854E2,7.260067407E-3,-7.883759934E-1,-1.482062176E0
1.006626714E2,-3.482180643E-1,-5.435744163E-1,-1.499084006E0
1.006726574E2,-6.657527914E-1,-3.103541270E-1,-1.575722292E0
1.006826424E2,-7.775019995E-1,-1.767405716E-1,-1.627578324E0
1.006926284E2,-6.896757241E-1,-1.626940978E-1,-1.552667305E0
1.007026144E2,-5.106085454E-1,-1.336375290E-1,-1.350805634E0
1.007126004E2,-3.039775191E-1,-8.128682256E-2,-1.154069046E0
1.007225854E2,-1.746341121E-1,-9.359725803E-2,-1.073209071E0
1.007325714E2,-1.883972883E-1,-2.037590933E-1,-1.033368482E0
1.007425574E2,-2.365122718E-1,-2.839197421E-1,-9.943032342E-1
1.007525434E2,-1.444972337E-1,-2.575409058E-1,-7.330379444E-1
1.007625284E2,-3.593440183E-2,-1.206494012E-1,-5.716062605E-2
1.007725144E2,4.342551649E-2,8.716970623E-2,8.122004735E-1
1.007825004E2,6.815058664E-2,2.545667195E-1,1.698995631E0
1.007924864E2,-6.440505216E-2,3.830739015E-1,2.541023337E0
1.008024714E2,-4.816651934E-1,4.496251559E-1,3.024398037E0
1.008124574E2,-8.742829203E-1,4.331611508E-1,2.950807319E0
1.008224434E2,-9.506306729E-1,4.877963644E-1,2.702345678E0
1.008324294E2,-7.953935292E-1,6.909257126E-1,2.427278620E0
1.008424154E2,-6.470544921E-1,8.642854241E-1,1.927211289E0
1.008524004E2,-4.984985232E-1,8.819163872E-1,1.590337992E0
1.008623864E2,-2.629795472E-1,8.358426668E-1,1.376970754E0
1.008723724E2,1.795633515E-1,7.279532057E-1,1.432520472E0
1.008823584E2,7.613131790E-1,5.264555231E-1,1.743534458E0
1.008923434E2,1.266446976E0,3.012101050E-1,2.027516765E0
1.009023294E2,1.533206895E0,1.821983626E-1,2.389392756E0
1.009123154E2,1.461257198E0,1.909123220E-1,2.758857263E0
1.009223014E2,1.200281053E0,2.028239773E-1,2.991809165E0
1.009322864E2,9.471173733E-1,3.516253830E-1,3.012169170E0
1.009422724E2,8.918417434E-1,5.873165596E-1,2.876583933E0
1.009522584E2,8.807068907E-1,7.155847366E-1,2.599817090E0
1.009622444E2,7.924831507E-1,6.654996800E-1,2.173715867E0
1.009722294E2,7.121592184E-1,5.212804449E-1,1.833742962E0
1.009822154E2,6.550286324E-1,3.467382802E-1,1.595220417E0
1.009922014E2,5.511004772E-1,2.020079984E-1,1.372677144E0
1.010021874E2,4.008584272E-1,1.451683845E-1,1.091853502E0
1.010121734E2,2.611092239E-1,1.521553686E-1,6.627608442E-1
1.010221584E2,8.417253312E-2,2.573451702E-1,-3.310693502E-3
1.010321444E2,-3.665464176E-1,4.010359633E-1,-7.275713825E-1
1.010421304E2,-8.147403578E-1,5.253696951E-1,-1.382908017E0
1.010521161E2,-1.155836075E0,6.897325882E-1,-1.990326135E0
1.010621011E2,-1.397573419E0,9.113289052E-1,-2.450938793E0
1.010720871E2,-1.468932108E0,1.117354964E0,-2.629063693E0
1.010820731E2,-1.400554914E0,1.199345207E0,-2.476839035E0
1.010920591E2,-1.304875755E0,1.090496071E0,-2.079413143E0
1.011020441E2,-1.347722397E0,8.333150616E-1,-1.446073149E0
1.011120301E2,-1.385502865E0,5.139685017E-1,-9.048180306E-1
1.011220161E2,-1.256873769E0,2.379664743E-1,-6.530702537E-1
1.011320021E2,-1.077966438E0,1.258809051E-1,-6.745342129E-1
1.011419871E2,-1.004530526E0,1.724852604E-1,-8.980241507E-1
1.011519731E2,-9.731784135E-1,3.362368271E-1,-1.205780652E0
1.011619591E2,-9.449105611E-1,5.740951279E-1,-1.421735868E0
1.011719451E2,-9.836490957E-1,8.238908118E-1,-1.485548871E0
1.011819311E2,-1.038237532E0,9.858671638E-1,-1.426431182E0
1.011919161E2,-1.083093935E0,9.261241150E-1,-1.271024469E0
1.012019021E2,-1.143101059E0,6.447505429E-1,-1.009413024E0
1.012118881E2,-1.237469637E0,3.243067530E-1,-6.461237615E-1
1.012218741E2,-1.168086650E0,5.490710914E-2,-3.157280105E-1
1.012318591E2,-1.046974149E0,-2.235647821E-1,-1.723759174E-2
1.012418451E2,-1.092604943E0,-5.391778949E-1,2.090590096E-1
1.012518311E2,-1.149182674E0,-7.581546593E-1,2.674218231E-1
1.012618171E2,-1.006172205E0,-8.354408169E-1,1.312559581E-1
1.012718021E2,-9.417100876E-1,-8.403498468E-1,-1.792715389E-1
1.012817881E2,-1.019278666E0,-8.185186824E-1,-5.670401698E-1
1.012917741E2,-1.068559584E0,-7.385559618E-1,-9.919128925E-1
1.013017601E2,-7.168458349E-1,-5.557912964E-1,-1.258371679E0
1.013117461E2,-7.437095515E-2,-3.808297402E-1,-1.228257349E0
1.013217311E2,6.179849133E-1,-3.443624103E-1,-9.457421082E-1
1.013317171E2,1.068968743E0,-4.791804922E-1,-4.409642601E-1
1.013417031E2,1.164487615E0,-7.955359089E-1,3.928106850E-1
1.013516891E2,1.107622712E0,-1.132846577E0,1.292051057E0
1.013616741E2,9.595413910E-1,-1.358816904E0,2.141421111E0
1.013716601E2,7.323129628E-1,-1.374231334E0,2.879832062E0
1.013816461E2,4.823694905E-1,-1.232462082E0,3.393573691E0
1.013916321E2,1.365533162E-1,-1.007786036E0,3.607548455E0
1.014016171E2,-2.164888838E-1,-6.660472718E-1,3.617467087E0
1.014116031E2,-4.757329373E-1,-2.100293550E-1,3.464446038E0
1.014215891E2,-6.050884772E-1,2.117548683E-1,3.312412584E0
1.014315751E2,-5.945792765E-1,4.519897699E-1,3.198260901E0
1.014415601E2,-3.757183601E-1,4.468252167E-1,3.147335161E0
1.014515461E2,-5.620953988E-2,2.808344588E-1,3.113017852E0
1.014615321E2,2.570366931E-1,7.713793069E-2,3.086852732E0
1.014715181E2,5.600243516E-1,-8.301233590E-2,3.012933401E0
1.014815041E2,8.690634032E-1,-1.648914814E-1,2.809057948E0
1.014914891E2,1.066272957E0,-2.517077234E-1,2.492580324E0
1.015014751E2,1.248294003E0,-2.853613731E-1,2.107224255E0
1.015114611E2,1.390342898E0,-1.440397257E-1,1.619706802E0
1.015214471E2,1.484799404E0,1.940392667E-1,9.885308629E-1
1.015314321E2,1.544366598E0,5.903954110E-1,2.744039834E-1
1.015414181E2,1.564458654E0,9.206780183E-1,-3.787826300E-1
1.015514041E2,1.573309877E0,1.213326776E0,-9.343078780E-1
1.015613901E2,1.548103846E0,1.380516213E0,-1.331109288E0
1.015713751E2,1.527757436E0,1.374054455E0,-1.634345891E0
1.015813611E2,1.485901166E0,1.248421180E0,-1.784628689E0
1.015913471E2,1.484375043E0,1.073778297E0,-1.826455577E0
1.016013331E2,1.598779764E0,9.821880957E-1,-1.782380435E0
1.016113181E2,1.804943524E0,9.652016419E-1,-1.626993018E0
1.016213041E2,2.020043731E0,9.849240080E-1,-1.373168895E0
1.016312901E2,2.119174209E0,9.786443907E-1,-1.147268735E0
1.016412761E2,2.161853621E0,9.055729061E-1,-9.459871066E-1
1.016512621E2,2.192469788E0,8.408199629E-1,-8.296204984E-1
1.016612471E2,2.197610222E0,7.701668867E-1,-8.105585754E-1
1.016712331E2,2.079158058E0,7.096125367E-1,-8.707673550E-1
1.016812191E2,1.821640103E0,7.144689417E-1,-9.812159961E-1
1.016912051E2,1.514627075E0,7.124186155E-1,-1.139674956E0
1.017011901E2,1.211125227E0,6.334019744E-1,-1.380905930E0
1.017111761E2,8.880523822E-1,4.757674724E-1,-1.666291569E0
1.017211621E2,5.439085482E-1,2.459523091E-1,-1.953606790E0
1.017311481E2,2.266750623E-1,-3.944824040E-3,-2.086636208E0
1.017411331E2,3.052403715E-2,-1.417300755E-1,-2.226803323E0
1.017511191E2,-3.036301944E-2,-2.009188083E-1,-2.394531873E0
1.017611051E2,-7.779470092E-2,-2.131289640E-1,-2.422608449E0
1.017710911E2,-1.542334143E-1,-2.870079491E-1,-2.320545300E0
1.017810771E2,-1.851641070E-1,-3.672656617E-1,-2.184574147E0
1.017910621E2,-1.903629943E-1,-3.565792903E-1,-2.009362915E0
1.018010481E2,-2.296617104E-1,-2.578192332E-1,-1.789133969E0
1.018110341E2,-1.536698888E-1,-1.013328320E-1,-1.466032035E0
1.018210201E2,-1.281713874E-1,-4.178420305E-2,-1.081443120E0
1.018310051E2,-1.188380800E-1,-4.798926830E-2,-8.166472811E-1
1.018409911E2,1.464911891E-1,-1.755509555E-2,-6.449508101E-1
1.018509771E2,5.496003375E-1,-3.981164485E-2,-4.256270134E-1
1.018609631E2,9.890226138E-1,-1.196147364E-1,2.611308038E-2
1.018709481E2,1.268124835E0,-1.694072860E-1,8.211163080E-1
1.018809341E2,1.201880925E0,-1.125779048E-1,1.664223994E0
1.018909201E2,9.654468595E-1,-4.535451293E-2,2.516553324E0
1.019009061E2,7.314137341E-1,2.509069473E-2,3.429118915E0
1.019108921E2,4.275748672E-1,4.297615796E-2,4.354848343E0
1.019208771E2,3.116109129E-2,-9.764937848E-2,5.173315862E0
1.019308631E2,-3.290699679E-1,-3.171731499E-1,5.705463358E0
1.019408491E2,-5.301272821E-1,-5.457995743E-1,5.877043469E0
1.019508351E2,-5.265509789E-1,-7.133717117E-1,5.643340784E0
1.019608201E2,-3.437267449E-1,-7.114602569E-1,5.002910457E0
1.019708061E2,-6.970429234E-2,-6.459156007E-1,4.083711784E0
1.019807921E2,1.969743131E-1,-5.923092046E-1,3.240862545E0
1.019907781E2,4.287316657E-1,-4.922607136E-1,2.504339660E0
1.020007631E2,6.079536494E-1,-2.924926373E-1,1.901697548E0
1.020107491E2,6.278888541E-1,-4.770860195E-2,1.471812007E0
1.020207351E2,5.186100215E-1,1.608931553E-1,1.195208886E0
1.020307211E2,2.111757016E-1,3.323621696E-1,9.887255752E-1
1.020407061E2,-2.230041073E-1,4.444994867E-1,7.273515272E-1
1.020506926E2,-6.837376573E-1,5.620001623E-1,3.503008425E-1
1.020606786E2,-1.020725194E0,7.032291314E-1,-6.825805664E-2
1.020706646E2,-1.275704581E0,8.586212263E-1,-3.577127731E-1
1.020806506E2,-1.489456858E0,1.012393350E0,-6.996181834E-1
1.020906356E2,-1.512685360E0,1.055053466E0,-1.122081268E0
1.021006216E2,-1.350001057E0,9.084544140E-1,-1.526034992E0
1.021106076E2,-9.888469780E-1,6.243209562E-1,-1.875943487E0
1.021205936E2,-5.240530483E-1,2.827336344E-1,-2.163318349E0
1.021305786E2,-9.019162036E-2,-1.187762457E-1,-2.462810980E0
1.021405646E2,3.507694969E-1,-6.105697668E-1,-2.842932038E0
1.021505506E2,7.484759825E-1,-9.944768965E-1,-3.082390137E0
1.021605366E2,9.355370358E-1,-1.208118954E0,-3.188618842E0
1.021705216E2,8.291155913E-1,-1.321985585E0,-3.153275932E0
1.021805076E2,2.798395916E-1,-1.170907273E0,-2.983901975E0
1.021904936E2,-5.052761040E-1,-6.248834583E-1,-2.701552210E0
1.022004796E2,-1.346021734E0,2.151351437E-1,-2.276957815E0
1.022104656E2,-2.188056749E0,1.001666633E0,-1.939633698E0
1.022204506E2,-2.894586048E0,1.484837850E0,-1.728840989E0
1.022304366E2,-3.329731744E0,1.670027940E0,-1.617190161E0
1.022404226E2,-3.318920535E0,1.643883577E0,-1.581453733E0
1.022504086E2,-2.857289583E0,1.493029799E0,-1.403776145E0
1.022603936E2,-2.129392072E0,1.266538193E0,-1.268656347E0
1.022703796E2,-1.315662991E0,9.848491636E-1,-1.283110079E0
1.022803656E2,-6.925189327E-1,6.079373503E-1,-1.382085314E0
1.022903516E2,-1.523023530E-1,1.931326559E-1,-1.510925202E0
1.023003366E2,5.041428405E-1,-8.075998843E-2,-1.520444469E0
1.023103226E2,1.214622592E0,-1.638012680E-1,-1.505903029E0
1.023203086E2,1.885184280E0,-2.285688293E-1,-1.456244965E0
1.023302946E2,2.418150239E0,-3.999498430E-1,-1.318489827E0
1.023402806E2,2.648372954E0,-6.557099792E-1,-1.010966045E0
